,Fp1,Oz,P8,FT10,F8,Fp2,AF7,AF8
Fp1,0.3705440900562852,0.0,0.0,0.0,0.0,0.3724202626641651,0.0,0.2570356472795497
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2811614730878187,0.0,0.0,0.0,0.0,0.4093484419263456,0.0,0.3094900849858357
AF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.21701795472287275,0.0,0.0,0.0,0.0,0.34270101483216237,0.0,0.44028103044496486
