,Fp1,Oz,P8,FT10,F8,Fp2,AF7,AF8
Fp1,0.510548523206751,0.0,0.0,0.0,0.0,0.48945147679324896,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.3697916666666667,0.3463541666666667,0.0,0.0,0.2838541666666667
F8,0.0,0.0,0.0,0.29053318824809576,0.45375408052230687,0.0,0.0,0.25571273122959737
Fp2,0.5010799136069114,0.0,0.0,0.0,0.0,0.49892008639308855,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.31982633863965265,0.341534008683068,0.0,0.0,0.3386396526772793
