,Fp1,Oz,P8,FT10,F8,Fp2,AF7,AF8
Fp1,0.43284525439797744,0.00010534077741493732,0.0,0.0018961339934688718,0.0,0.38396713367744656,0.008848625302854735,0.17233751185083745
Oz,0.0,0.7570194384449244,0.0,0.24298056155507558,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.002840909090909091,0.04066051136363636,0.0,0.5015980113636364,0.24822443181818182,0.007102272727272727,0.0,0.19957386363636365
F8,0.0,0.0,0.0,0.2648169120422801,0.5568138920347301,0.0,0.0,0.1783691959229898
Fp2,0.3772293654085442,0.0,0.0,0.004355039402737453,0.0,0.41870593114890087,0.00891746163417669,0.19079220240564082
AF7,0.024514200298953664,0.0,0.0,0.0,0.0,0.025112107623318385,0.9503736920777279,0.0
AF8,0.1828915125863221,0.0,0.0,0.12530630429939854,0.1051459122298953,0.20539095566941412,0.0,0.3812653152149699
