,Fp1,Oz,P8,FT10,F8,Fp2,AF7,AF8
Fp1,0.4517241379310345,0.0,0.0,0.0,0.0,0.4224137931034483,0.0,0.12586206896551724
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.7103174603174603,0.2896825396825397,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.4034090909090909,0.5965909090909091,0.0,0.0,0.0
Fp2,0.4363312555654497,0.0,0.0,0.0,0.0,0.43455031166518254,0.0,0.12911843276936777
AF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.3162393162393162,0.0,0.0,0.0,0.0,0.3141025641025641,0.0,0.3696581196581197
