,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.13409961685823754,0.11494252873563218,0.12643678160919541,0.12260536398467432,0.12260536398467432,0.12643678160919541,0.13026819923371646,0.12260536398467432
postcentral-rh,0.10600706713780919,0.12367491166077739,0.127208480565371,0.127208480565371,0.13074204946996468,0.13074204946996468,0.127208480565371,0.127208480565371
precentral-rh,0.11148648648648649,0.11824324324324324,0.12837837837837837,0.125,0.12837837837837837,0.13175675675675674,0.13175675675675674,0.125
rostralmiddlefrontal-lh,0.10884353741496598,0.11904761904761904,0.1292517006802721,0.12585034013605442,0.1292517006802721,0.1326530612244898,0.1292517006802721,0.12585034013605442
superiorfrontal-lh,0.10631229235880399,0.11627906976744186,0.12624584717607973,0.12292358803986711,0.13953488372093023,0.13953488372093023,0.12624584717607973,0.12292358803986711
superiorfrontal-rh,0.10891089108910891,0.11551155115511551,0.1254125412541254,0.12211221122112212,0.13861386138613863,0.13861386138613863,0.12871287128712872,0.12211221122112212
superiortemporal-lh,0.10967741935483871,0.11290322580645161,0.12258064516129032,0.11935483870967742,0.12258064516129032,0.12580645161290321,0.16774193548387098,0.11935483870967742
superiortemporal-rh,0.10810810810810811,0.11824324324324324,0.12837837837837837,0.125,0.12837837837837837,0.13175675675675674,0.12837837837837837,0.13175675675675674
