,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.11949685534591195,0.12578616352201258,0.12578616352201258,0.12578616352201258,0.12578616352201258,0.12578616352201258,0.12578616352201258,0.12578616352201258
postcentral-lh,0.09302325581395349,0.13488372093023257,0.13488372093023257,0.13953488372093023,0.13023255813953488,0.12558139534883722,0.10697674418604651,0.13488372093023257
postcentral-rh,0.09302325581395349,0.13488372093023257,0.13488372093023257,0.13953488372093023,0.13023255813953488,0.12558139534883722,0.10697674418604651,0.13488372093023257
precentral-lh,0.09049773755656108,0.13574660633484162,0.13574660633484162,0.14027149321266968,0.13122171945701358,0.12217194570135746,0.1085972850678733,0.13574660633484162
precentral-rh,0.08928571428571429,0.13392857142857142,0.13392857142857142,0.13839285714285715,0.13392857142857142,0.12053571428571429,0.11160714285714286,0.13839285714285715
superiorfrontal-lh,0.09950248756218906,0.13432835820895522,0.13432835820895522,0.13432835820895522,0.12935323383084577,0.12935323383084577,0.1044776119402985,0.13432835820895522
superiortemporal-lh,0.09803921568627451,0.12254901960784313,0.12254901960784313,0.12745098039215685,0.1323529411764706,0.11274509803921569,0.15196078431372548,0.1323529411764706
superiortemporal-rh,0.08888888888888889,0.13333333333333333,0.13333333333333333,0.14222222222222222,0.13333333333333333,0.12,0.1111111111111111,0.13777777777777778
