,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.26262626262626265,0.10606060606060606,0.10606060606060606,0.10606060606060606,0.10606060606060606,0.10606060606060606,0.10101010101010101,0.10606060606060606
postcentral-lh,0.09049773755656108,0.13574660633484162,0.13574660633484162,0.14027149321266968,0.13122171945701358,0.12669683257918551,0.10407239819004525,0.13574660633484162
postcentral-rh,0.09049773755656108,0.13574660633484162,0.13574660633484162,0.14027149321266968,0.13122171945701358,0.12669683257918551,0.10407239819004525,0.13574660633484162
precentral-lh,0.0881057268722467,0.13656387665198239,0.13656387665198239,0.14096916299559473,0.13215859030837004,0.12334801762114538,0.10572687224669604,0.13656387665198239
precentral-rh,0.08695652173913043,0.13478260869565217,0.13478260869565217,0.1391304347826087,0.13478260869565217,0.12173913043478261,0.10869565217391304,0.1391304347826087
superiorfrontal-lh,0.0966183574879227,0.13526570048309178,0.13526570048309178,0.13526570048309178,0.13043478260869565,0.13043478260869565,0.10144927536231885,0.13526570048309178
superiortemporal-lh,0.09615384615384616,0.1201923076923077,0.1201923076923077,0.125,0.12980769230769232,0.11057692307692307,0.16826923076923078,0.12980769230769232
superiortemporal-rh,0.08658008658008658,0.1341991341991342,0.1341991341991342,0.14285714285714285,0.1341991341991342,0.12121212121212122,0.10822510822510822,0.13852813852813853
