,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
postcentral-lh,0.140625,0.14285714285714285,0.12723214285714285,0.140625,0.12276785714285714,0.07142857142857142,0.11160714285714286,0.14285714285714285
postcentral-rh,0.14093959731543623,0.14317673378076062,0.12751677852348994,0.14093959731543623,0.12527964205816555,0.06935123042505593,0.10961968680089486,0.14317673378076062
precentral-lh,0.13526570048309178,0.13768115942028986,0.13768115942028986,0.13768115942028986,0.11594202898550725,0.07729468599033816,0.12077294685990338,0.13768115942028986
precentral-rh,0.14096916299559473,0.14317180616740088,0.1277533039647577,0.14096916299559473,0.12334801762114538,0.07048458149779736,0.11013215859030837,0.14317180616740088
rostralmiddlefrontal-lh,0.14105793450881612,0.14357682619647355,0.12090680100755667,0.14105793450881612,0.1486146095717884,0.060453400503778336,0.10327455919395466,0.14105793450881612
superiortemporal-lh,0.12790697674418605,0.12790697674418605,0.13178294573643412,0.13178294573643412,0.09302325581395349,0.12790697674418605,0.13178294573643412,0.12790697674418605
superiortemporal-rh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.136,0.10933333333333334,0.088,0.13333333333333333,0.13333333333333333
supramarginal-rh,0.14027149321266968,0.1425339366515837,0.12895927601809956,0.14027149321266968,0.1244343891402715,0.07013574660633484,0.11085972850678733,0.1425339366515837
