,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,precentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.29012345679012347,0.06790123456790123,0.09876543209876543,0.11728395061728394,0.1728395061728395,0.0,0.08024691358024691,0.1728395061728395
parstriangularis-rh,0.061452513966480445,0.16759776536312848,0.16759776536312848,0.09497206703910614,0.061452513966480445,0.11173184357541899,0.1564245810055866,0.1787709497206704
postcentral-rh,0.07207207207207207,0.13513513513513514,0.1981981981981982,0.12612612612612611,0.07207207207207207,0.0945945945945946,0.13963963963963963,0.16216216216216217
precentral-rh,0.10344827586206896,0.09359605911330049,0.1330049261083744,0.28078817733990147,0.11330049261083744,0.03940886699507389,0.10344827586206896,0.1330049261083744
superiorparietal-rh,0.19078947368421054,0.07236842105263158,0.10526315789473684,0.125,0.26973684210526316,0.0,0.08552631578947369,0.1513157894736842
superiortemporal-lh,0.0,0.17307692307692307,0.20192307692307693,0.07692307692307693,0.0,0.19230769230769232,0.17307692307692307,0.18269230769230768
superiortemporal-rh,0.07027027027027027,0.14594594594594595,0.15675675675675677,0.0972972972972973,0.07027027027027027,0.0972972972972973,0.2,0.16216216216216217
supramarginal-rh,0.12048192771084337,0.12048192771084337,0.14859437751004015,0.10040160642570281,0.09236947791164658,0.08433734939759036,0.12449799196787148,0.20883534136546184
