,Oz,TP10,Fp2,F5,POz,PO4,PO8,AF8
Oz,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.4444444444444444,0.0
TP10,0.375,0.25,0.0,0.0,0.0,0.0,0.375,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO8,0.07692307692307693,0.05128205128205128,0.0,0.0,0.0,0.0,0.8717948717948718,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
