,Oz,TP10,Fp2,F5,POz,PO4,PO8,AF8
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6
F5,0.0,0.0,0.0,0.4956521739130435,0.5043478260869565,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.48333333333333334,0.5166666666666667,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.9130434782608695
