,Oz,TP10,Fp2,F5,POz,PO4,PO8,AF8
Oz,0.4925373134328358,0.0,0.0,0.0,0.0,0.0,0.5074626865671642,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO8,0.3617021276595745,0.0,0.0,0.0,0.0,0.0,0.6382978723404256,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
