,Oz,TP10,Fp2,F5,POz,PO4,PO8,AF8
Oz,0.8823529411764706,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.5384615384615384,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.2727272727272727,0.2727272727272727,0.25668449197860965,0.0,0.0,0.19786096256684493
F5,0.0,0.0,0.26344086021505375,0.27956989247311825,0.25806451612903225,0.0,0.0,0.1989247311827957
POz,0.0,0.0,0.25842696629213485,0.2696629213483146,0.2640449438202247,0.0,0.0,0.20786516853932585
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.25170068027210885,0.25170068027210885,0.25170068027210885,0.0,0.0,0.24489795918367346
