,P3,P7,O1,F5,P5,PO3,PO8,AF8
P3,0.32802013422818793,0.0,0.25083892617449666,0.25,0.0,0.0,0.13926174496644295,0.031879194630872486
P7,0.0,0.3349282296650718,0.0,0.0,0.3157894736842105,0.2583732057416268,0.0,0.09090909090909091
O1,0.2518955349620893,0.0,0.3167649536647009,0.21735467565290648,0.0,0.0,0.18449873631002528,0.02948609941027801
F5,0.26761819803746656,0.0,0.23015165031222123,0.3327386262265834,0.0,0.0,0.13826940231935772,0.031222123104371096
P5,0.0,0.29112081513828236,0.0,0.0,0.3508005822416303,0.28093158660844253,0.0,0.07714701601164484
PO3,0.0,0.2624,0.0,0.0,0.312,0.36,0.0,0.0656
PO8,0.1795429815016322,0.0,0.23721436343852012,0.16757344940152338,0.0,0.0,0.3438520130576714,0.07181719260065289
AF8,0.06351791530944625,0.08957654723127036,0.057003257328990226,0.057003257328990226,0.08306188925081433,0.06188925081433225,0.10749185667752444,0.4804560260586319
