,P3,P7,O1,F5,P5,PO3,PO8,AF8
P3,0.23880597014925373,0.0,0.22388059701492538,0.24378109452736318,0.0,0.0,0.11940298507462686,0.17412935323383086
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.23316062176165803,0.0,0.22797927461139897,0.23316062176165803,0.0,0.0,0.12435233160621761,0.18134715025906736
F5,0.22897196261682243,0.0,0.2102803738317757,0.2850467289719626,0.0,0.0,0.11214953271028037,0.16355140186915887
P5,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0
PO8,0.20168067226890757,0.0,0.20168067226890757,0.20168067226890757,0.0,0.0,0.19327731092436976,0.20168067226890757
AF8,0.2147239263803681,0.0,0.2147239263803681,0.2147239263803681,0.0,0.0,0.147239263803681,0.2085889570552147
