,Fp1,FT9,T7,TP9,F5,PO3,F6,AF8
Fp1,0.29411764705882354,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,0.35294117647058826
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.08450704225352113,0.0,0.0,0.0,0.4507042253521127,0.0,0.0,0.4647887323943662
PO3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.07228915662650602,0.0,0.0,0.0,0.39759036144578314,0.0,0.0,0.5301204819277109
