,Fp1,FT9,T7,TP9,F5,PO3,F6,AF8
Fp1,0.37777777777777777,0.25925925925925924,0.0,0.0,0.362962962962963,0.0,0.0,0.0
FT9,0.33653846153846156,0.3269230769230769,0.0,0.0,0.33653846153846156,0.0,0.0,0.0
T7,0.0,0.0,0.625,0.0,0.0,0.375,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.3669064748201439,0.2517985611510791,0.0,0.0,0.381294964028777,0.0,0.0,0.0
PO3,0.0,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
