,Oz,TP10,Fp2,F5,POz,PO4,PO8,AF8
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.5454545454545454,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.49382716049382713,0.0,0.5061728395061729
PO8,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.5833333333333334,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.422680412371134,0.0,0.5773195876288659
