,P3,P7,O1,F5,P5,PO3,PO8,AF8
P3,0.3005464480874317,0.0,0.25136612021857924,0.19672131147540983,0.0,0.0,0.25136612021857924,0.0
P7,0.0,0.24,0.0,0.0,0.24,0.24,0.0,0.28
O1,0.26744186046511625,0.0,0.2616279069767442,0.20930232558139536,0.0,0.0,0.2616279069767442,0.0
F5,0.2517482517482518,0.0,0.2517482517482518,0.24475524475524477,0.0,0.0,0.2517482517482518,0.0
P5,0.0,0.24,0.0,0.0,0.24,0.24,0.0,0.28
PO3,0.0,0.24,0.0,0.0,0.24,0.24,0.0,0.28
PO8,0.26744186046511625,0.0,0.2616279069767442,0.20930232558139536,0.0,0.0,0.2616279069767442,0.0
AF8,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.64
