,Fp1,F7,P3,Cz,Fp2,F5,PO3,POz
Fp1,0.18900343642611683,0.0,0.18556701030927836,0.19243986254295534,0.19243986254295534,0.048109965635738834,0.0,0.19243986254295534
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.18571428571428572,0.0,0.18928571428571428,0.19285714285714287,0.18928571428571428,0.05,0.0,0.19285714285714287
Cz,0.18493150684931506,0.0,0.18493150684931506,0.1952054794520548,0.18835616438356165,0.04794520547945205,0.0,0.19863013698630136
Fp2,0.18771331058020477,0.0,0.18430034129692832,0.1945392491467577,0.19112627986348124,0.04778156996587031,0.0,0.1945392491467577
F5,0.1686746987951807,0.0,0.1686746987951807,0.1686746987951807,0.1686746987951807,0.1566265060240964,0.0,0.1686746987951807
PO3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
POz,0.18241042345276873,0.0,0.1758957654723127,0.18892508143322476,0.18566775244299674,0.04560260586319218,0.0,0.22149837133550487
