,Fp1,F7,P3,Cz,Fp2,F5,PO3,POz
Fp1,0.2125,0.0,0.08333333333333333,0.07083333333333333,0.20416666666666666,0.21666666666666667,0.0,0.2125
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.1724137931034483,0.0,0.16379310344827586,0.14655172413793102,0.1724137931034483,0.1724137931034483,0.0,0.1724137931034483
Cz,0.17,0.0,0.16,0.16,0.17,0.17,0.0,0.17
Fp2,0.2125,0.0,0.08333333333333333,0.07083333333333333,0.2125,0.21666666666666667,0.0,0.20416666666666666
F5,0.20155038759689922,0.0,0.07751937984496124,0.06589147286821706,0.20155038759689922,0.25193798449612403,0.0,0.20155038759689922
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.2076271186440678,0.0,0.0847457627118644,0.07203389830508475,0.19915254237288135,0.22033898305084745,0.0,0.21610169491525424
