,Oz,TP10,Fp2,F5,POz,PO4,PO8,AF8
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.4492753623188406,0.0,0.35507246376811596,0.0,0.1956521739130435,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.3951612903225806,0.0,0.3870967741935484,0.0,0.21774193548387097,0.0
PO4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO8,0.0,0.0,0.3375,0.0,0.3375,0.0,0.325,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
