,Fp1,F7,P3,Cz,Fp2,F5,PO3,POz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
P3,0.0,0.0,0.33125,0.33125,0.0,0.3375,0.0,0.0
Cz,0.0,0.0,0.33121019108280253,0.33121019108280253,0.0,0.3375796178343949,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.32727272727272727,0.3212121212121212,0.0,0.3515151515151515,0.0,0.0
PO3,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
