,Oz,TP10,Fp2,F5,POz,PO4,PO8,AF8
Oz,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.37272727272727274,0.24545454545454545,0.38181818181818183,0.0,0.0
POz,0.0,0.0,0.0,0.3375,0.325,0.3375,0.0,0.0
PO4,0.0,0.0,0.0,0.35,0.225,0.425,0.0,0.0
PO8,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
