,Oz,TP10,Fp2,F5,POz,PO4,PO8,AF8
Oz,0.6875,0.3125,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.3693181818181818,0.0,0.0,0.26704545454545453,0.0,0.36363636363636365
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.3357142857142857,0.0,0.0,0.32857142857142857,0.0,0.3357142857142857
PO8,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.367816091954023,0.0,0.0,0.27011494252873564,0.0,0.3620689655172414
