,Fp1,F7,P3,Cz,Fp2,F5,PO3,POz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.4931506849315068,0.0,0.0,0.0,0.0,0.5068493150684932,0.0
P3,0.0,0.0,0.4,0.13333333333333333,0.0,0.0,0.0,0.4666666666666667
Cz,0.0,0.0,0.375,0.25,0.0,0.0,0.0,0.375
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.3627450980392157,0.0,0.0,0.0,0.0,0.6372549019607843,0.0
POz,0.0,0.0,0.13953488372093023,0.046511627906976744,0.0,0.0,0.0,0.813953488372093
