,P3,P7,O1,F5,P5,PO3,PO8,AF8
P3,0.29508196721311475,0.0,0.30327868852459017,0.19672131147540983,0.0,0.0,0.20491803278688525,0.0
P7,0.0,0.5,0.0,0.0,0.3,0.2,0.0,0.0
O1,0.24666666666666667,0.0,0.4266666666666667,0.16,0.0,0.0,0.16666666666666666,0.0
F5,0.2553191489361702,0.0,0.2553191489361702,0.24468085106382978,0.0,0.0,0.24468085106382978,0.0
P5,0.0,0.4444444444444444,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0
PO3,0.0,0.375,0.0,0.0,0.375,0.25,0.0,0.0
PO8,0.2631578947368421,0.0,0.2631578947368421,0.22105263157894736,0.0,0.0,0.25263157894736843,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
