,Oz,TP10,Fp2,F5,POz,PO4,PO8,AF8
Oz,0.5882352941176471,0.4,0.0,0.0,0.0,0.0,0.011764705882352941,0.0
TP10,0.5072463768115942,0.4782608695652174,0.0,0.0,0.0,0.0,0.014492753623188406,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.4936708860759494,0.0,0.5063291139240507
PO8,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.40816326530612246,0.0,0.5918367346938775
