,P3,P7,O1,F5,P5,PO3,PO8,AF8
P3,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.49056603773584906,0.5094339622641509,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.32926829268292684,0.6707317073170732,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
