,Oz,TP10,Fp2,F5,POz,PO4,PO8,AF8
Oz,0.48217317487266553,0.2071307300509338,0.06451612903225806,0.0,0.0,0.0,0.16808149405772496,0.07809847198641766
TP10,0.24701195219123506,0.4800796812749004,0.0,0.0,0.11553784860557768,0.0,0.15737051792828685,0.0
Fp2,0.03958333333333333,0.0,0.37083333333333335,0.053125,0.10104166666666667,0.10520833333333333,0.06770833333333333,0.2625
F5,0.0,0.0,0.04865938430983118,0.47368421052631576,0.3624627606752731,0.07745779543197617,0.0009930486593843098,0.036742800397219465
POz,0.0,0.04816326530612245,0.07755102040816327,0.2963265306122449,0.4546938775510204,0.022040816326530613,0.07102040816326531,0.030204081632653063
PO4,0.0,0.0,0.1091703056768559,0.0851528384279476,0.02947598253275109,0.5764192139737991,0.0,0.19978165938864628
PO8,0.1488095238095238,0.12053571428571429,0.09672619047619048,0.002976190476190476,0.13095238095238096,0.0,0.43005952380952384,0.06994047619047619
AF8,0.046,0.0,0.251,0.037,0.037,0.184,0.047,0.398
