,Oz,TP10,Fp2,F5,POz,PO4,PO8,AF8
Oz,0.4931506849315068,0.5068493150684932,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.3978494623655914,0.6021505376344086,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.023809523809523808,0.9761904761904762,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
