,Fp1,F7,P3,Cz,Fp2,F5,PO3,POz
Fp1,0.2815405046480744,0.0,0.15205843293492696,0.1248339973439575,0.24435590969455512,0.06706507304116865,0.029880478087649404,0.10026560424966799
F7,0.0,0.7159090909090909,0.0,0.048295454545454544,0.0,0.0,0.23579545454545456,0.0
P3,0.10618216139688533,0.0,0.2633317602642756,0.22321849929211893,0.08966493629070316,0.1557338367154318,0.0,0.16186880604058518
Cz,0.09211822660098522,0.008866995073891626,0.23251231527093597,0.26748768472906403,0.07832512315270936,0.13793103448275862,0.0,0.18275862068965518
Fp2,0.2605932203389831,0.0,0.13771186440677965,0.11440677966101695,0.2725988700564972,0.0713276836158192,0.03742937853107345,0.1059322033898305
F5,0.06429026098026734,0.0,0.20942075111394018,0.17823042647994908,0.06429026098026734,0.3017186505410567,0.0,0.1820496499045194
PO3,0.10538116591928251,0.1905829596412556,0.0,0.0,0.11659192825112108,0.0,0.5874439461883408,0.0
POz,0.08328675237562884,0.0,0.1911682504192286,0.20737842370039128,0.08272778088317496,0.15986584684181107,0.0,0.2755729457797652
