,Fp1,F7,P3,Cz,Fp2,F5,PO3,POz
Fp1,0.37777777777777777,0.0,0.34444444444444444,0.022222222222222223,0.25555555555555554,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.35365853658536583,0.0,0.3902439024390244,0.024390243902439025,0.23170731707317074,0.0,0.0,0.0
Cz,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0
Fp2,0.34285714285714286,0.0,0.3142857142857143,0.02857142857142857,0.3142857142857143,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
