,Fp1,F7,P3,Cz,Fp2,F5,PO3,POz
Fp1,0.29906542056074764,0.0,0.308411214953271,0.308411214953271,0.08411214953271028,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.264,0.0,0.328,0.336,0.072,0.0,0.0,0.0
Cz,0.24812030075187969,0.0,0.3157894736842105,0.3684210526315789,0.06766917293233082,0.0,0.0,0.0
Fp2,0.2571428571428571,0.0,0.2571428571428571,0.2571428571428571,0.22857142857142856,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
