,P3,P8,TP10,CP3,P5,PO8,P6,TP8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.25136612021857924,0.0,0.0,0.23770491803278687,0.2540983606557377,0.2568306010928962
CP3,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
PO8,0.0,0.0,0.23577235772357724,0.0,0.0,0.25203252032520324,0.25474254742547425,0.25745257452574527
P6,0.0,0.0,0.2372448979591837,0.0,0.0,0.2372448979591837,0.2602040816326531,0.2653061224489796
TP8,0.0,0.0,0.23618090452261306,0.0,0.0,0.23618090452261306,0.2613065326633166,0.2663316582914573
