,Fp1,Fz,P3,P8,AF7,AFz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.43333333333333335,0.3,0.26666666666666666,0.0,0.0,0.0,0.0
P3,0.0,0.31645569620253167,0.4810126582278481,0.1518987341772152,0.0,0.05063291139240506,0.0,0.0
P8,0.0,0.39344262295081966,0.22950819672131148,0.3770491803278688,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.058823529411764705,0.0,0.0,0.9411764705882353,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
