,Fp1,Fz,P3,P8,AF7,AFz,TP8,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5967741935483871,0.0,0.4032258064516129,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.5102040816326531,0.0,0.4897959183673469,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
