,bankssts-lh,caudalmiddlefrontal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.48372093023255813,0.0,0.018604651162790697,0.0,0.4558139534883721,0.023255813953488372,0.0,0.018604651162790697
caudalmiddlefrontal-lh,0.0,0.49214659685863876,0.05759162303664921,0.23036649214659685,0.0549738219895288,0.010471204188481676,0.13350785340314136,0.020942408376963352
frontalpole-lh,0.009389671361502348,0.107981220657277,0.3615023474178404,0.20187793427230047,0.0,0.12206572769953052,0.0,0.19718309859154928
frontalpole-rh,0.0,0.18843683083511778,0.07494646680942184,0.4668094218415418,0.03640256959314775,0.10278372591006424,0.09850107066381156,0.032119914346895075
lateraloccipital-lh,0.23627684964200477,0.059665871121718374,0.00477326968973747,0.050119331742243436,0.6205250596658711,0.011933174224343675,0.011933174224343675,0.00477326968973747
parahippocampal-rh,0.012048192771084338,0.024096385542168676,0.10441767068273092,0.20080321285140562,0.012048192771084338,0.5582329317269076,0.0,0.08835341365461848
rostralanteriorcingulate-rh,0.009433962264150943,0.21226415094339623,0.0,0.18867924528301888,0.04245283018867924,0.0,0.5471698113207547,0.0
temporalpole-rh,0.0136986301369863,0.0684931506849315,0.2945205479452055,0.13013698630136986,0.0,0.1643835616438356,0.0,0.3287671232876712
