,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.5052732502396932,0.14669223394055608,0.05177372962607862,0.058485139022051776,0.06903163950143816,0.040268456375838924,0.10258868648130393,0.02588686481303931
frontalpole-rh,0.10571808510638298,0.3783244680851064,0.0990691489361702,0.05784574468085106,0.07912234042553191,0.03590425531914894,0.2160904255319149,0.027925531914893616
fusiform-rh,0.036340038935756006,0.10577547047371837,0.29331602855288774,0.208955223880597,0.19922128487994809,0.050616482803374434,0.08176508760545101,0.024010382868267358
inferiortemporal-rh,0.04061895551257253,0.06511927788523533,0.21534493874919408,0.3056092843326886,0.2366215344938749,0.06318504190844616,0.041263700838168924,0.032237266279819474
parahippocampal-rh,0.04780361757105943,0.0872093023255814,0.20801033591731266,0.2280361757105943,0.2900516795865633,0.05167958656330749,0.060077519379844964,0.027131782945736434
rostralanteriorcingulate-lh,0.04431599229287091,0.052986512524084775,0.08285163776493257,0.10500963391136801,0.08574181117533719,0.49903660886319845,0.057803468208092484,0.07225433526011561
rostralanteriorcingulate-rh,0.07740916271721959,0.2456556082148499,0.08846761453396525,0.04107424960505529,0.06398104265402843,0.04739336492890995,0.4312796208530806,0.004739336492890996
temporalpole-lh,0.03358613217768147,0.047670639219934995,0.044420368364030335,0.05850487540628386,0.047670639219934995,0.07583965330444203,0.010834236186348862,0.6814734561213435
