,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.47731397459165154,0.1705989110707804,0.10980036297640654,0.0,0.0,0.1724137931034483,0.04900181488203267,0.020871143375680582
frontalpole-rh,0.15306122448979592,0.4328231292517007,0.16921768707482993,0.0,0.007653061224489796,0.1870748299319728,0.03741496598639456,0.012755102040816327
medialorbitofrontal-rh,0.11267605633802817,0.17693661971830985,0.5096830985915493,0.008802816901408451,0.023767605633802816,0.08098591549295775,0.022887323943661973,0.06426056338028169
parahippocampal-rh,0.0,0.0,0.01576872536136662,0.6438896189224704,0.16688567674113008,0.0,0.17345597897503284,0.0
parsorbitalis-rh,0.0,0.015827338129496403,0.033093525179856115,0.17410071942446043,0.6805755395683454,0.0,0.08633093525179857,0.010071942446043165
rostralanteriorcingulate-rh,0.19406150583244963,0.23647932131495228,0.09650053022269353,0.0,0.0,0.40402969247083775,0.042417815482502653,0.026511134676564158
temporalpole-lh,0.05205205205205205,0.04004004004004004,0.028028028028028028,0.12212212212212212,0.056056056056056056,0.036036036036036036,0.6016016016016016,0.06406406406406406
temporalpole-rh,0.03109452736318408,0.021144278606965175,0.09328358208955224,0.0,0.012437810945273632,0.033582089552238806,0.07213930348258707,0.736318407960199
