,bankssts-lh,caudalmiddlefrontal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.6421499292786421,0.08486562942008487,0.03253182461103253,0.002828854314002829,0.22065063649222066,0.011315417256011316,0.0,0.005657708628005658
caudalmiddlefrontal-lh,0.07869742198100407,0.5603799185888738,0.06241519674355495,0.12890094979647218,0.06784260515603799,0.021709633649932156,0.06919945725915876,0.010854816824966078
frontalpole-lh,0.02054054054054054,0.04864864864864865,0.5621621621621622,0.14162162162162162,0.0,0.036756756756756756,0.1254054054054054,0.06486486486486487
frontalpole-rh,0.0,0.09978540772532189,0.13197424892703863,0.5515021459227468,0.022532188841201718,0.05150214592274678,0.10622317596566523,0.03648068669527897
lateraloccipital-lh,0.20790816326530612,0.07397959183673469,0.002551020408163265,0.029336734693877552,0.5663265306122449,0.05229591836734694,0.06505102040816327,0.002551020408163265
parahippocampal-rh,0.009557945041816009,0.023894862604540025,0.035842293906810034,0.05973715651135006,0.04181600955794504,0.7670250896057348,0.035842293906810034,0.026284348864994027
rostralanteriorcingulate-rh,0.0021231422505307855,0.04777070063694268,0.12101910828025478,0.09447983014861996,0.058386411889596604,0.036093418259023353,0.6146496815286624,0.025477707006369428
temporalpole-rh,0.0028129395218002813,0.014064697609001406,0.08438818565400844,0.05063291139240506,0.0,0.03375527426160337,0.03938115330520394,0.7749648382559775
