,Fp1,Fz,FT9,TP9,F8,AF7,AFz,AF8
Fp1,0.3793103448275862,0.06896551724137931,0.0,0.13793103448275862,0.0,0.0,0.0,0.41379310344827586
Fz,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.375
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP9,0.36363636363636365,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.36363636363636365
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.36666666666666664,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.43333333333333335
