,Fp1,Fz,FT9,TP9,F8,AF7,AFz,AF8
Fp1,0.29411764705882354,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.35294117647058826
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.55,0.0,0.0,0.45,0.0,0.0
TP9,0.23809523809523808,0.0,0.0,0.38095238095238093,0.0,0.047619047619047616,0.0,0.3333333333333333
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.44,0.0,0.0,0.56,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.25,0.0,0.0,0.4,0.0,0.0,0.0,0.35
