,Fp1,FT9,TP9,FT10,F8,Fp2,AF7,AF8
Fp1,0.2222222222222222,0.0,0.24691358024691357,0.0,0.24691358024691357,0.037037037037037035,0.0,0.24691358024691357
FT9,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
TP9,0.168141592920354,0.0,0.25663716814159293,0.0,0.2743362831858407,0.02654867256637168,0.0,0.2743362831858407
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.152,0.0,0.24,0.0,0.312,0.024,0.0,0.272
Fp2,0.21052631578947367,0.0,0.21052631578947367,0.0,0.21052631578947367,0.15789473684210525,0.0,0.21052631578947367
AF7,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
AF8,0.15966386554621848,0.0,0.25210084033613445,0.0,0.2857142857142857,0.025210084033613446,0.0,0.2773109243697479
