,frontalpole-rh,fusiform-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.14764201500535906,0.1414790996784566,0.08762057877813505,0.13504823151125403,0.1197749196141479,0.10664523043944266,0.13344051446945338,0.12834941050375134
fusiform-rh,0.14158335584977033,0.14374493380167522,0.09051607673601729,0.138340988921913,0.12293974601459065,0.1097000810591732,0.13104566333423398,0.12212915428262631
insula-rh,0.10497237569060773,0.10757231069223269,0.16282092947676308,0.12024699382515437,0.12674683132921677,0.14234644133896654,0.15372115697107572,0.0815729606759831
lateralorbitofrontal-rh,0.1311647429171039,0.13326337880377753,0.09811122770199371,0.14349422875131165,0.12959076600209862,0.11673662119622245,0.1353620146904512,0.11227701993704092
parahippocampal-rh,0.12213950923628343,0.12434518886131789,0.10862972153294734,0.1350978770333609,0.14061207609594706,0.1282051282051282,0.1386821064240419,0.10228839261097325
rostralanteriorcingulate-lh,0.1132183908045977,0.11551724137931034,0.1267241379310345,0.1267241379310345,0.1324712643678161,0.14626436781609195,0.14655172413793102,0.0925287356321839
rostralanteriorcingulate-rh,0.12059324094335035,0.1174325309992706,0.11548747872599076,0.12496960855823,0.12180889861415026,0.12424021395575006,0.16897641624118648,0.10649161196207148
temporalpole-rh,0.1476819158735032,0.14000614062020264,0.07829290758366594,0.1326373963770341,0.11513662879950876,0.1000921093030396,0.13509364445809027,0.15105925698495548
