,caudalanteriorcingulate-rh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-rh,0.47243772968558595,0.004083299305839118,0.1037158023683136,0.04042466312780727,0.008574928542262147,0.0587995100040833,0.07921600653327888,0.23274806043282972
frontalpole-rh,0.0024316109422492403,0.33890577507598785,0.0668693009118541,0.16261398176291794,0.1370820668693009,0.08844984802431612,0.1574468085106383,0.046200607902735565
insula-rh,0.05826106293084279,0.04803202134756504,0.20324660885034468,0.16077384923282187,0.12319323993773627,0.17700689348454526,0.15943962641761175,0.07004669779853236
lateralorbitofrontal-rh,0.020295566502463055,0.10443349753694581,0.14403940886699507,0.2153694581280788,0.13339901477832514,0.16433497536945813,0.17655172413793102,0.04157635467980295
paracentral-rh,0.0056179775280898875,0.10918417195896434,0.13727405959941377,0.1673180263800684,0.2427943331704934,0.16853932584269662,0.14020517830972154,0.029066927210552027
parahippocampal-rh,0.03308663474096648,0.06247279059643013,0.17457553330430997,0.18154114061819765,0.14867218110579017,0.20309098824553765,0.15150195907705702,0.045058772311710925
rostralanteriorcingulate-lh,0.039603960396039604,0.09823335274703941,0.13997282081149293,0.17239370995923123,0.10988157639293342,0.13434284604931082,0.2572316055134925,0.048340128130460104
rostralanteriorcingulate-rh,0.21822358346094947,0.058958652373660034,0.11906584992343032,0.07924961715160796,0.044027565084226644,0.07771822358346095,0.0930321592649311,0.30972434915773356
