,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.22825376062786135,0.006540222367560497,0.07782864617396991,0.14650098103335513,0.10595160235448005,0.08894702419882276,0.19555264879005888,0.15042511445389142
insula-rh,0.022857142857142857,0.16857142857142857,0.17142857142857143,0.12285714285714286,0.17142857142857143,0.17142857142857143,0.0,0.17142857142857143
isthmuscingulate-rh,0.056511056511056514,0.029484029484029485,0.2466830466830467,0.05945945945945946,0.21965601965601966,0.23046683046683047,0.05552825552825553,0.10221130221130222
parahippocampal-rh,0.16107871720116618,0.03279883381924198,0.09110787172011661,0.19169096209912537,0.12244897959183673,0.10349854227405247,0.13848396501457727,0.1588921282798834
posteriorcingulate-lh,0.07155715571557156,0.027002700270027002,0.20207020702070208,0.07425742574257425,0.23672367236723674,0.22637263726372636,0.048604860486048604,0.11341134113411341
posteriorcingulate-rh,0.06157407407407407,0.027777777777777776,0.21805555555555556,0.06435185185185185,0.23148148148148148,0.25,0.04212962962962963,0.10462962962962963
rostralanteriorcingulate-lh,0.2185911401597676,0.0,0.08206245461147423,0.13798111837327523,0.07988380537400146,0.06463326071169208,0.2875816993464052,0.12926652142338416
rostralanteriorcingulate-rh,0.1338443396226415,0.03537735849056604,0.125,0.12794811320754718,0.15035377358490565,0.13502358490566038,0.10377358490566038,0.18867924528301888
