,frontalpole-rh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-rh,0.3515981735159817,0.047322540473225407,0.033623910336239106,0.0730593607305936,0.1087588210875882,0.22166874221668742,0.0178497301784973,0.1461187214611872
insula-rh,0.04006908462867012,0.34024179620034545,0.07461139896373056,0.25734024179620035,0.054922279792746116,0.11157167530224525,0.04870466321243523,0.07253886010362694
lateralorbitofrontal-lh,0.03602430555555555,0.09375,0.3506944444444444,0.12977430555555555,0.2087673611111111,0.06987847222222222,0.0,0.1111111111111111
lateralorbitofrontal-rh,0.05195563339171045,0.21687098657326329,0.08669001751313485,0.29830706363105663,0.09281961471103327,0.11529480443666083,0.01926444833625219,0.1187974314068885
medialorbitofrontal-lh,0.0950666186532229,0.05653583003240908,0.17104789341015483,0.11523226503420958,0.2671948145480735,0.11919337414476053,0.009362621534029529,0.16636658264314008
medialorbitofrontal-rh,0.17238064722845242,0.10157000961230375,0.050304389618711955,0.12528035885933997,0.10541493111182314,0.2774751682153156,0.017942966997757128,0.14963152835629606
parahippocampal-rh,0.039198606271777,0.12282229965156795,0.0,0.05574912891986063,0.02264808362369338,0.050522648083623695,0.7090592334494773,0.0
rostralanteriorcingulate-lh,0.12718828152911754,0.07431225437656305,0.09003215434083602,0.14540907466952482,0.16434440871739908,0.1682743837084673,0.0,0.2304394426580922
