,frontalpole-rh,fusiform-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.1567262217551235,0.14608512874408827,0.08775617446137678,0.1409616395165528,0.122044140830268,0.10260115606936417,0.10535995796111403,0.13846558066211245
fusiform-rh,0.1378533900425319,0.1589942456842632,0.09181886414811108,0.13960470352764573,0.1349762321741306,0.11258443832874657,0.10082561921441081,0.12334250688016012
insula-rh,0.10035077016928473,0.11041634894006405,0.17645264602714655,0.1181942961720299,0.13008998017386,0.14457831325301204,0.13725789232880892,0.0826597529357938
lateralorbitofrontal-rh,0.1348471394139287,0.14080933654699987,0.09958137764810351,0.1496892046175314,0.13269060002537106,0.1139160218191044,0.10833439046048458,0.12013192946847646
parahippocampal-rh,0.11785073095665555,0.1368299563990767,0.11066940241087458,0.13285457809694792,0.15683508591946654,0.13298281610669402,0.10900230828417543,0.10297512182610925
rostralanteriorcingulate-lh,0.10612525808671713,0.12222986923606331,0.13158981417756366,0.12222986923606331,0.14163799036476257,0.15953200275292498,0.12649690295939436,0.09015829318651067
rostralanteriorcingulate-rh,0.11415459630001434,0.11501505808117023,0.12964290836082032,0.12189875233041732,0.12132511114298007,0.1316506525168507,0.16936756059085042,0.0969453606768966
temporalpole-rh,0.1547462337282434,0.1456779289161913,0.08073716542343133,0.13997367266344887,0.11891180342255375,0.09726488225830042,0.09975135293257277,0.16293696065525815
