,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.09693877551020408,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.09183673469387756,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.10204081632653061,0.0,0.0,0.0,0.030612244897959183,0.03571428571428571,0.09693877551020408,0.0,0.0,0.09693877551020408,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08673469387755102,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
Fz,0.0,0.0625,0.0,0.008522727272727272,0.03409090909090909,0.0,0.0,0.0,0.03977272727272727,0.011363636363636364,0.0,0.0,0.028409090909090908,0.0,0.0,0.0,0.048295454545454544,0.0,0.0,0.036931818181818184,0.011363636363636364,0.06818181818181818,0.0,0.0,0.0,0.0,0.008522727272727272,0.05397727272727273,0.04261363636363636,0.0,0.0,0.0,0.0,0.04261363636363636,0.0,0.0,0.04261363636363636,0.03977272727272727,0.036931818181818184,0.05965909090909091,0.028409090909090908,0.036931818181818184,0.011363636363636364,0.0,0.014204545454545454,0.0,0.0,0.0,0.0,0.0,0.056818181818181816,0.008522727272727272,0.008522727272727272,0.0,0.0,0.03409090909090909,0.0,0.056818181818181816,0.0,0.0,0.0625,0.002840909090909091,0.002840909090909091
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.037037037037037035,0.0,0.027777777777777776,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.027777777777777776,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.027777777777777776,0.027777777777777776,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0
FT9,0.0,0.04296875,0.0,0.01171875,0.046875,0.0,0.0,0.0,0.0390625,0.015625,0.0,0.0,0.0390625,0.0,0.0,0.0078125,0.0390625,0.00390625,0.0,0.0390625,0.015625,0.04296875,0.0,0.0,0.0,0.0078125,0.01171875,0.04296875,0.0390625,0.0078125,0.0,0.0,0.0,0.04296875,0.0,0.00390625,0.04296875,0.0390625,0.04296875,0.04296875,0.0390625,0.04296875,0.015625,0.0,0.01953125,0.0,0.0,0.0,0.0,0.00390625,0.0390625,0.01171875,0.01171875,0.0,0.00390625,0.0390625,0.0,0.0390625,0.0,0.0,0.04296875,0.01171875,0.01171875
FC5,0.08139534883720931,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.0,0.08139534883720931,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.08139534883720931,0.0,0.08139534883720931,0.0,0.0,0.0,0.03488372093023256,0.046511627906976744,0.08139534883720931,0.0,0.0,0.08139534883720931,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08139534883720931,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.05067567567567568,0.0,0.010135135135135136,0.037162162162162164,0.0,0.0,0.0,0.04391891891891892,0.013513513513513514,0.0,0.0,0.033783783783783786,0.0,0.0,0.0,0.0472972972972973,0.0,0.0,0.04391891891891892,0.013513513513513514,0.05067567567567568,0.0,0.0,0.0,0.0,0.010135135135135136,0.05067567567567568,0.0472972972972973,0.0,0.0,0.0,0.0,0.0472972972972973,0.0,0.0,0.0472972972972973,0.04391891891891892,0.04391891891891892,0.05067567567567568,0.033783783783783786,0.04391891891891892,0.013513513513513514,0.0,0.016891891891891893,0.0,0.0,0.0,0.0,0.0,0.0472972972972973,0.010135135135135136,0.010135135135135136,0.0,0.0,0.04054054054054054,0.0,0.0472972972972973,0.0,0.0,0.05067567567567568,0.0,0.0
TP9,0.0,0.03875968992248062,0.0,0.023255813953488372,0.03875968992248062,0.0,0.0,0.0,0.03875968992248062,0.031007751937984496,0.0,0.0,0.03875968992248062,0.0,0.0,0.0,0.03875968992248062,0.0,0.0,0.03875968992248062,0.031007751937984496,0.03875968992248062,0.0,0.0,0.0,0.0,0.023255813953488372,0.03875968992248062,0.03875968992248062,0.0,0.0,0.0,0.0,0.03875968992248062,0.0,0.0,0.03875968992248062,0.03875968992248062,0.03875968992248062,0.03875968992248062,0.03875968992248062,0.03875968992248062,0.031007751937984496,0.0,0.03875968992248062,0.0,0.0,0.0,0.0,0.0,0.03875968992248062,0.023255813953488372,0.023255813953488372,0.0,0.0,0.03875968992248062,0.0,0.03875968992248062,0.0,0.0,0.03875968992248062,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.04680851063829787,0.0,0.01276595744680851,0.03829787234042553,0.0,0.0,0.0,0.0425531914893617,0.01702127659574468,0.0,0.0,0.03829787234042553,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0425531914893617,0.01702127659574468,0.04680851063829787,0.0,0.0,0.0,0.0,0.01276595744680851,0.04680851063829787,0.0425531914893617,0.0,0.0,0.0,0.0,0.04680851063829787,0.0,0.0,0.04680851063829787,0.0425531914893617,0.04680851063829787,0.04680851063829787,0.03829787234042553,0.04680851063829787,0.01702127659574468,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.01276595744680851,0.01276595744680851,0.0,0.0,0.0425531914893617,0.0,0.0425531914893617,0.0,0.0,0.04680851063829787,0.0,0.0
P3,0.0759493670886076,0.0,0.0,0.0,0.0,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06329113924050633,0.0,0.0759493670886076,0.0,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0.0759493670886076,0.0,0.0759493670886076,0.0,0.0,0.0,0.0379746835443038,0.05063291139240506,0.0759493670886076,0.0,0.0,0.0759493670886076,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.0,0.0,0.0,0.0,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05063291139240506
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.08837209302325581,0.0,0.0,0.0,0.0,0.03255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027906976744186046,0.0,0.09302325581395349,0.0,0.07441860465116279,0.0,0.0,0.0,0.0,0.0,0.05581395348837209,0.0,0.10232558139534884,0.0,0.0,0.0,0.037209302325581395,0.03255813953488372,0.08837209302325581,0.0,0.0,0.08837209302325581,0.037209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08372093023255814,0.0,0.0,0.0,0.0,0.0,0.037209302325581395,0.0,0.0,0.0,0.0,0.037209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.009302325581395349,0.07441860465116279
Oz,0.0,0.055384615384615386,0.0,0.009230769230769232,0.033846153846153845,0.0,0.0,0.0,0.043076923076923075,0.012307692307692308,0.0,0.0,0.03076923076923077,0.0,0.0,0.0,0.04923076923076923,0.0,0.0,0.04,0.012307692307692308,0.05846153846153846,0.0,0.0,0.0,0.0,0.009230769230769232,0.055384615384615386,0.046153846153846156,0.0,0.0,0.0,0.0,0.046153846153846156,0.0,0.0,0.046153846153846156,0.043076923076923075,0.04,0.055384615384615386,0.03076923076923077,0.04,0.012307692307692308,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.052307692307692305,0.009230769230769232,0.009230769230769232,0.0,0.0,0.036923076923076927,0.0,0.052307692307692305,0.0,0.0,0.055384615384615386,0.0,0.0
O2,0.08743169398907104,0.0,0.0,0.0,0.0,0.03825136612021858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.08743169398907104,0.0,0.07650273224043716,0.0,0.0,0.0,0.0,0.0,0.06557377049180328,0.0,0.08743169398907104,0.0,0.0,0.0,0.03825136612021858,0.03825136612021858,0.08743169398907104,0.0,0.0,0.08743169398907104,0.03825136612021858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08196721311475409,0.0,0.0,0.0,0.0,0.0,0.03825136612021858,0.0,0.0,0.0,0.0,0.03825136612021858,0.0,0.0,0.0,0.0,0.0,0.0,0.00546448087431694,0.07103825136612021
