,FT9,TP9,FT10,F8,Fp2,AF7,F6,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.3333333333333333,0.0,0.3137254901960784,0.0,0.0,0.0,0.35294117647058826
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.3157894736842105,0.0,0.3508771929824561,0.0,0.0,0.0,0.3333333333333333
Fp2,0.0,0.0,0.0,0.0,0.48,0.52,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.48,0.52,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.32142857142857145,0.0,0.30357142857142855,0.0,0.0,0.0,0.375
