,Fz,FT9,TP10,FC2,Fp2,AFz,AF8,AF4
Fz,0.3939393939393939,0.15151515151515152,0.0,0.0,0.24242424242424243,0.21212121212121213,0.0,0.0
FT9,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.375,0.0,0.0,0.0,0.3333333333333333,0.2916666666666667,0.0,0.0
AFz,0.34782608695652173,0.0,0.0,0.0,0.34782608695652173,0.30434782608695654,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.4782608695652174
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556
