,Fz,FT9,TP10,FC2,Fp2,AFz,AF8,AF4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4411764705882353,0.3235294117647059,0.0,0.0,0.0,0.0,0.23529411764705882
TP10,0.0,0.3870967741935484,0.3548387096774194,0.0,0.0,0.0,0.0,0.25806451612903225
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.34615384615384615,0.34615384615384615,0.0,0.0,0.0,0.0,0.3076923076923077
