,frontalpole-rh,fusiform-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
frontalpole-rh,0.41117478510028654,0.0988538681948424,0.06017191977077364,0.07378223495702006,0.09670487106017192,0.0995702005730659,0.15974212034383956,0.0
fusiform-lh,0.056338028169014086,0.1743993371996686,0.15327257663628832,0.14830157415078707,0.16694283347141672,0.16031483015741507,0.07497928748964375,0.06545153272576636
insula-lh,0.0368705035971223,0.1650179856115108,0.18255395683453238,0.15197841726618705,0.15782374100719423,0.14973021582733814,0.07239208633093525,0.08363309352517985
isthmuscingulate-rh,0.0462878093492209,0.16452795600366635,0.15627864344637946,0.16361136571952337,0.1622364802933089,0.15719523373052247,0.08249312557286893,0.06736938588450962
lingual-lh,0.056451612903225805,0.17147707979626486,0.1502546689303905,0.15067911714770799,0.17062818336162988,0.16298811544991512,0.0768251273344652,0.060696095076400676
parahippocampal-lh,0.05969498910675381,0.16993464052287582,0.14640522875816994,0.14989106753812637,0.16862745098039217,0.1690631808278867,0.07886710239651416,0.05751633986928104
parahippocampal-rh,0.15707178393745558,0.12864250177683015,0.11584932480454868,0.12864250177683015,0.12864250177683015,0.12864250177683015,0.2125088841506752,0.0
rostralanteriorcingulate-rh,0.0,0.1654373024236038,0.19494204425711276,0.15384615384615385,0.14963119072708114,0.1380400421496312,0.0,0.19810326659641728
