,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,paracentral-rh,pericalcarine-rh,rostralanteriorcingulate-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.1293670010377032,0.11691456243514355,0.12694569353164994,0.12417848495330336,0.1262538913870633,0.12832929782082325,0.12037357315807679,0.12763749567623658
frontalpole-rh,0.12476791682138878,0.12513924990716674,0.12588191607872262,0.12588191607872262,0.12513924990716674,0.12365391756405496,0.12365391756405496,0.12588191607872262
insula-rh,0.12674094707520892,0.11803621169916434,0.12778551532033428,0.12604456824512536,0.12639275766016714,0.12569637883008355,0.12116991643454039,0.12813370473537605
isthmuscingulate-rh,0.12570621468926554,0.11970338983050847,0.12676553672316385,0.1274717514124294,0.1260593220338983,0.12464689265536723,0.12252824858757062,0.1271186440677966
paracentral-rh,0.12661769849597762,0.11857292759706191,0.1273172437915355,0.1259181532004197,0.12696747114375656,0.12556838055264077,0.12172088142707241,0.1273172437915355
pericalcarine-rh,0.12986111111111112,0.11631944444444445,0.12638888888888888,0.12361111111111112,0.12569444444444444,0.13020833333333334,0.12083333333333333,0.12708333333333333
rostralanteriorcingulate-rh,0.12572254335260116,0.12138728323699421,0.12572254335260116,0.12572254335260116,0.12572254335260116,0.125,0.125,0.12572254335260116
superiorparietal-rh,0.12699514226231784,0.11762664816099931,0.12803608605135322,0.12595419847328243,0.12630117973629423,0.12595419847328243,0.12074947952810548,0.12838306731436502
