,frontalpole-rh,fusiform-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
frontalpole-rh,0.4024822695035461,0.08156028368794327,0.04964539007092199,0.060874704491725766,0.0797872340425532,0.08215130023640661,0.17966903073286053,0.06382978723404255
fusiform-lh,0.03140152389748326,0.18771646271069037,0.16093280997460171,0.154698683906719,0.1794042946201801,0.17432463634264603,0.041791734010621105,0.06972985453705842
insula-lh,0.02021696252465483,0.17036489151873768,0.21178500986193294,0.15458579881656806,0.16420118343195267,0.15779092702169625,0.039694280078895465,0.08136094674556213
isthmuscingulate-rh,0.026240581969342685,0.1740711873213822,0.16445830085736554,0.17329176409457,0.17277214861002857,0.16991426344505067,0.04676539360872954,0.0724863600935308
lingual-lh,0.0312793979303857,0.18320790216368768,0.15804327375352775,0.15686735653809972,0.18344308560677328,0.1770931326434619,0.042568203198494824,0.06749764816556915
parahippocampal-lh,0.0328537170263789,0.18201438848920864,0.15491606714628298,0.15731414868105514,0.1815347721822542,0.1817745803357314,0.0434052757793765,0.06618705035971223
parahippocampal-rh,0.1277139208173691,0.07705406555981269,0.06939123031077055,0.07705406555981269,0.07705406555981269,0.07705406555981269,0.4333759046402725,0.06130268199233716
rostralanteriorcingulate-rh,0.04851752021563342,0.1347708894878706,0.14734950584007186,0.12353998203054807,0.1280323450134771,0.12309074573225516,0.06558849955076371,0.22911051212938005
