,frontalpole-rh,fusiform-lh,fusiform-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-rh,0.3928905519176801,0.027128157156220765,0.11552853133769879,0.027128157156220765,0.027128157156220765,0.027128157156220765,0.09775491113189898,0.2853133769878391
fusiform-lh,0.016568379668632408,0.2339230553215389,0.04914349901713002,0.19573153608536928,0.21201909575961808,0.21117663577646728,0.08143779837124403,0.0
fusiform-rh,0.09355199403652628,0.0659709280655982,0.3268729034662691,0.06261647409616102,0.052925829295564664,0.05777115169586284,0.24785687663063735,0.09243384271338054
isthmuscingulate-rh,0.016656925774400935,0.20397428404441847,0.04850964348334307,0.2659263588544711,0.19140853302162478,0.1940385739333723,0.07948568088836938,0.0
lingual-lh,0.016633775021144628,0.21088243586129124,0.0389061178460671,0.1832534536227798,0.2503524104877361,0.21764871722582463,0.08232308993515647,0.0
parahippocampal-lh,0.0170421721548238,0.21692663200462162,0.0439052570768342,0.1903523974581167,0.22385904101675333,0.2322357019064125,0.07567879838243789,0.0
parahippocampal-rh,0.06797680412371133,0.09342783505154639,0.21359536082474226,0.08827319587628867,0.09439432989690721,0.08440721649484537,0.28994845360824745,0.06797680412371133
rostralanteriorcingulate-lh,0.314256515074093,0.0,0.12774655084312725,0.0,0.0,0.0,0.10679611650485436,0.4512008175779254
