,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
postcentral-lh,0.9333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0
postcentral-rh,0.0,0.9629629629629629,0.0,0.0,0.0,0.037037037037037035,0.0,0.0
precentral-lh,0.0,0.0,0.88,0.04,0.08,0.0,0.0,0.0
superiorparietal-lh,0.0,0.044444444444444446,0.06666666666666667,0.7555555555555555,0.0,0.13333333333333333,0.0,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.8108108108108109,0.1891891891891892,0.0,0.0
superiortemporal-lh,0.0,0.06,0.04,0.14,0.1,0.66,0.0,0.0
superiortemporal-rh,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.7105263157894737,0.21052631578947367
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571
