,C3,FT10,F4,Fp2,AF7,C5,F6,F2
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5104895104895105,0.0,0.0,0.0,0.48951048951048953,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0
C5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
