,FT10,F4,Fp2,AF7,FT7,F6,AF8,F2
FT10,0.3119222564588765,0.02180611519317374,0.019435885280872246,0.03768665560559374,0.1239630244133681,0.22019435885280872,0.0701588054041242,0.19483289879118273
F4,0.04630541871921182,0.5206896551724138,0.11330049261083744,0.06059113300492611,0.05024630541871921,0.04433497536945813,0.16453201970443349,0.0
Fp2,0.02666666666666667,0.077,0.49633333333333335,0.239,0.074,0.019,0.029,0.039
AF7,0.048499545316762656,0.03728402546226129,0.21824795392543195,0.3964837829645347,0.16307972112761443,0.06486814186117006,0.005456198848135798,0.06608063049408912
FT7,0.14281842818428184,0.027642276422764227,0.05962059620596206,0.14579945799457994,0.294579945799458,0.15013550135501355,0.03143631436314363,0.14796747967479676
F6,0.2207484604452866,0.022027475130270015,0.013737565135007106,0.0502131691141639,0.1305068687825675,0.34178114637612506,0.04737091425864519,0.17361440075793463
AF8,0.11559561128526646,0.13322884012539185,0.03487460815047022,0.008228840125391849,0.045454545454545456,0.07719435736677116,0.5164576802507836,0.06896551724137931
F2,0.2178844632023213,0.0,0.031653917172250065,0.05644948562384595,0.14191506198892112,0.19414402532313374,0.0474808757583751,0.31047217093115276
