,C3,FT10,F4,Fp2,AF7,C5,F6,F2
C3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.2611683848797251,0.2646048109965636,0.2646048109965636,0.0,0.20962199312714777
AF7,0.0,0.0,0.0,0.2367601246105919,0.2834890965732087,0.2897196261682243,0.0,0.19003115264797507
C5,0.0,0.0,0.0,0.2103825136612022,0.2540983606557377,0.36885245901639346,0.0,0.16666666666666666
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.25102880658436216,0.25102880658436216,0.25102880658436216,0.0,0.24691358024691357
