,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.19202898550724637,0.06884057971014493,0.06884057971014493,0.11956521739130435,0.14492753623188406,0.17753623188405798,0.10507246376811594,0.12318840579710146
parsopercularis-lh,0.1144578313253012,0.13855421686746988,0.13253012048192772,0.12650602409638553,0.13253012048192772,0.10240963855421686,0.12650602409638553,0.12650602409638553
parstriangularis-rh,0.1144578313253012,0.13855421686746988,0.13253012048192772,0.12650602409638553,0.13253012048192772,0.10240963855421686,0.12650602409638553,0.12650602409638553
precentral-lh,0.13675213675213677,0.08974358974358974,0.08974358974358974,0.14102564102564102,0.1452991452991453,0.1282051282051282,0.12393162393162394,0.1452991452991453
rostralmiddlefrontal-lh,0.155893536121673,0.08365019011406843,0.07984790874524715,0.12927756653992395,0.1596958174904943,0.1482889733840304,0.11406844106463879,0.12927756653992395
rostralmiddlefrontal-rh,0.19318181818181818,0.06439393939393939,0.06439393939393939,0.11742424242424243,0.14393939393939395,0.19318181818181818,0.10227272727272728,0.12121212121212122
superiortemporal-lh,0.12875536480686695,0.09871244635193133,0.09871244635193133,0.13733905579399142,0.14163090128755365,0.12017167381974249,0.13733905579399142,0.13733905579399142
superiortemporal-rh,0.13445378151260504,0.09243697478991597,0.09243697478991597,0.13865546218487396,0.14285714285714285,0.13025210084033614,0.12184873949579832,0.14705882352941177
