,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.19215686274509805,0.11764705882352941,0.10588235294117647,0.10588235294117647,0.10196078431372549,0.12941176470588237,0.10196078431372549,0.1450980392156863
frontalpole-lh,0.13004484304932734,0.13004484304932734,0.1210762331838565,0.1210762331838565,0.11210762331838565,0.13452914798206278,0.11659192825112108,0.13452914798206278
frontalpole-rh,0.11904761904761904,0.11904761904761904,0.14285714285714285,0.14761904761904762,0.1,0.12380952380952381,0.12380952380952381,0.12380952380952381
lateralorbitofrontal-rh,0.11848341232227488,0.11848341232227488,0.14218009478672985,0.15165876777251186,0.0995260663507109,0.12322274881516587,0.12322274881516587,0.12322274881516587
medialorbitofrontal-lh,0.1319796954314721,0.1319796954314721,0.116751269035533,0.116751269035533,0.12690355329949238,0.1319796954314721,0.1116751269035533,0.1319796954314721
medialorbitofrontal-rh,0.13304721030042918,0.12875536480686695,0.12017167381974249,0.12017167381974249,0.11158798283261803,0.13733905579399142,0.11158798283261803,0.13733905579399142
rostralanteriorcingulate-lh,0.12307692307692308,0.12307692307692308,0.13333333333333333,0.13333333333333333,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.1282051282051282
rostralanteriorcingulate-rh,0.1446280991735537,0.12396694214876033,0.11570247933884298,0.11570247933884298,0.10743801652892562,0.13636363636363635,0.10743801652892562,0.1487603305785124
