,cuneus-lh,fusiform-rh,inferiortemporal-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh
cuneus-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.4666666666666667,0.06666666666666667,0.0,0.0,0.4666666666666667,0.0,0.0
inferiortemporal-rh,0.0,0.0,0.5625,0.0,0.0,0.4375,0.0,0.0
lateralorbitofrontal-rh,0.0,0.0,0.0,0.5882352941176471,0.058823529411764705,0.0,0.35294117647058826,0.0
medialorbitofrontal-lh,0.0,0.0,0.0,0.038461538461538464,0.5769230769230769,0.0,0.0,0.38461538461538464
parahippocampal-rh,0.0,0.12195121951219512,0.3902439024390244,0.0,0.0,0.4878048780487805,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,0.5238095238095238,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
